,frame,x,y,r,namefr,sample_rate
0,1,208,68,123,framenr_1_framevid_green_tree_frog_example1,29.97002997002997
1,2,292,236,122,framenr_2_framevid_green_tree_frog_example1,29.97002997002997
2,3,400,150,90,framenr_3_framevid_green_tree_frog_example1,29.97002997002997
3,4,208,82,111,framenr_4_framevid_green_tree_frog_example1,29.97002997002997
4,5,326,190,89,framenr_5_framevid_green_tree_frog_example1,29.97002997002997
5,6,208,74,118,framenr_6_framevid_green_tree_frog_example1,29.97002997002997
6,7,206,88,103,framenr_7_framevid_green_tree_frog_example1,29.97002997002997
7,8,206,76,114,framenr_8_framevid_green_tree_frog_example1,29.97002997002997
8,9,272,108,47,framenr_9_framevid_green_tree_frog_example1,29.97002997002997
9,10,208,78,113,framenr_10_framevid_green_tree_frog_example1,29.97002997002997
10,11,414,186,114,framenr_11_framevid_green_tree_frog_example1,29.97002997002997
11,12,420,190,120,framenr_12_framevid_green_tree_frog_example1,29.97002997002997
12,13,424,194,123,framenr_13_framevid_green_tree_frog_example1,29.97002997002997
13,14,420,180,110,framenr_14_framevid_green_tree_frog_example1,29.97002997002997
14,15,202,104,83,framenr_15_framevid_green_tree_frog_example1,29.97002997002997
15,16,424,188,116,framenr_16_framevid_green_tree_frog_example1,29.97002997002997
16,17,204,76,111,framenr_17_framevid_green_tree_frog_example1,29.97002997002997
17,18,420,190,120,framenr_18_framevid_green_tree_frog_example1,29.97002997002997
18,19,420,178,108,framenr_19_framevid_green_tree_frog_example1,29.97002997002997
19,20,418,176,105,framenr_20_framevid_green_tree_frog_example1,29.97002997002997
20,21,316,242,100,framenr_21_framevid_green_tree_frog_example1,29.97002997002997
21,22,320,244,104,framenr_22_framevid_green_tree_frog_example1,29.97002997002997
22,23,196,120,69,framenr_23_framevid_green_tree_frog_example1,29.97002997002997
23,24,196,122,67,framenr_24_framevid_green_tree_frog_example1,29.97002997002997
24,25,200,82,105,framenr_25_framevid_green_tree_frog_example1,29.97002997002997
25,26,420,154,83,framenr_26_framevid_green_tree_frog_example1,29.97002997002997
26,27,194,122,65,framenr_27_framevid_green_tree_frog_example1,29.97002997002997
27,28,368,188,37,framenr_28_framevid_green_tree_frog_example1,29.97002997002997
28,29,374,176,50,framenr_29_framevid_green_tree_frog_example1,29.97002997002997
29,30,182,126,67,framenr_30_framevid_green_tree_frog_example1,29.97002997002997
30,31,188,122,64,framenr_31_framevid_green_tree_frog_example1,29.97002997002997
31,32,190,90,96,framenr_32_framevid_green_tree_frog_example1,29.97002997002997
32,33,412,156,85,framenr_33_framevid_green_tree_frog_example1,29.97002997002997
33,34,186,92,95,framenr_34_framevid_green_tree_frog_example1,29.97002997002997
34,35,182,94,91,framenr_35_framevid_green_tree_frog_example1,29.97002997002997
35,36,376,172,56,framenr_36_framevid_green_tree_frog_example1,29.97002997002997
36,37,408,134,63,framenr_37_framevid_green_tree_frog_example1,29.97002997002997
37,38,178,130,55,framenr_38_framevid_green_tree_frog_example1,29.97002997002997
38,39,178,134,52,framenr_39_framevid_green_tree_frog_example1,29.97002997002997
39,40,178,92,93,framenr_40_framevid_green_tree_frog_example1,29.97002997002997
40,41,308,244,123,framenr_41_framevid_green_tree_frog_example1,29.97002997002997
41,42,298,240,112,framenr_42_framevid_green_tree_frog_example1,29.97002997002997
42,43,170,124,61,framenr_43_framevid_green_tree_frog_example1,29.97002997002997
43,44,308,244,122,framenr_44_framevid_green_tree_frog_example1,29.97002997002997
44,45,60,62,58,framenr_45_framevid_green_tree_frog_example1,29.97002997002997
45,46,410,140,75,framenr_46_framevid_green_tree_frog_example1,29.97002997002997
46,47,180,78,108,framenr_47_framevid_green_tree_frog_example1,29.97002997002997
47,48,278,174,105,framenr_48_framevid_green_tree_frog_example1,29.97002997002997
48,49,180,108,77,framenr_49_framevid_green_tree_frog_example1,29.97002997002997
49,50,186,142,42,framenr_50_framevid_green_tree_frog_example1,29.97002997002997
50,51,178,110,72,framenr_51_framevid_green_tree_frog_example1,29.97002997002997
51,52,278,184,120,framenr_52_framevid_green_tree_frog_example1,29.97002997002997
52,53,328,178,30,framenr_53_framevid_green_tree_frog_example1,29.97002997002997
53,54,404,174,104,framenr_54_framevid_green_tree_frog_example1,29.97002997002997
54,55,190,70,112,framenr_55_framevid_green_tree_frog_example1,29.97002997002997
55,56,192,70,112,framenr_56_framevid_green_tree_frog_example1,29.97002997002997
56,57,194,72,110,framenr_57_framevid_green_tree_frog_example1,29.97002997002997
57,58,198,90,94,framenr_58_framevid_green_tree_frog_example1,29.97002997002997
58,59,196,112,73,framenr_59_framevid_green_tree_frog_example1,29.97002997002997
59,60,102,26,66,framenr_60_framevid_green_tree_frog_example1,29.97002997002997
60,61,408,150,84,framenr_61_framevid_green_tree_frog_example1,29.97002997002997
61,62,100,24,68,framenr_62_framevid_green_tree_frog_example1,29.97002997002997
62,63,100,26,65,framenr_63_framevid_green_tree_frog_example1,29.97002997002997
63,64,204,88,96,framenr_64_framevid_green_tree_frog_example1,29.97002997002997
64,65,290,186,120,framenr_65_framevid_green_tree_frog_example1,29.97002997002997
65,66,292,190,124,framenr_66_framevid_green_tree_frog_example1,29.97002997002997
66,67,452,84,66,framenr_67_framevid_green_tree_frog_example1,29.97002997002997
67,68,100,22,70,framenr_68_framevid_green_tree_frog_example1,29.97002997002997
68,69,196,98,84,framenr_69_framevid_green_tree_frog_example1,29.97002997002997
69,70,202,94,89,framenr_70_framevid_green_tree_frog_example1,29.97002997002997
70,71,196,112,70,framenr_71_framevid_green_tree_frog_example1,29.97002997002997
71,72,204,72,108,framenr_72_framevid_green_tree_frog_example1,29.97002997002997
72,73,202,92,88,framenr_73_framevid_green_tree_frog_example1,29.97002997002997
73,74,88,46,70,framenr_74_framevid_green_tree_frog_example1,29.97002997002997
74,75,198,114,66,framenr_75_framevid_green_tree_frog_example1,29.97002997002997
75,76,202,74,106,framenr_76_framevid_green_tree_frog_example1,29.97002997002997
76,77,464,142,109,framenr_77_framevid_green_tree_frog_example1,29.97002997002997
77,78,202,70,109,framenr_78_framevid_green_tree_frog_example1,29.97002997002997
78,79,196,106,74,framenr_79_framevid_green_tree_frog_example1,29.97002997002997
79,80,274,180,86,framenr_80_framevid_green_tree_frog_example1,29.97002997002997
80,81,196,82,41,framenr_81_framevid_green_tree_frog_example1,29.97002997002997
81,82,276,174,81,framenr_82_framevid_green_tree_frog_example1,29.97002997002997
82,83,336,182,24,framenr_83_framevid_green_tree_frog_example1,29.97002997002997
83,84,334,180,25,framenr_84_framevid_green_tree_frog_example1,29.97002997002997
84,85,76,84,74,framenr_85_framevid_green_tree_frog_example1,29.97002997002997
85,86,198,106,77,framenr_86_framevid_green_tree_frog_example1,29.97002997002997
86,87,198,106,77,framenr_87_framevid_green_tree_frog_example1,29.97002997002997
87,88,454,174,113,framenr_88_framevid_green_tree_frog_example1,29.97002997002997
88,89,198,72,110,framenr_89_framevid_green_tree_frog_example1,29.97002997002997
89,90,454,180,120,framenr_90_framevid_green_tree_frog_example1,29.97002997002997
90,91,198,110,74,framenr_91_framevid_green_tree_frog_example1,29.97002997002997
91,92,196,114,70,framenr_92_framevid_green_tree_frog_example1,29.97002997002997
92,93,200,76,108,framenr_93_framevid_green_tree_frog_example1,29.97002997002997
93,94,204,88,98,framenr_94_framevid_green_tree_frog_example1,29.97002997002997
94,95,198,116,69,framenr_95_framevid_green_tree_frog_example1,29.97002997002997
95,96,468,184,123,framenr_96_framevid_green_tree_frog_example1,29.97002997002997
96,97,322,164,82,framenr_97_framevid_green_tree_frog_example1,29.97002997002997
97,98,462,176,114,framenr_98_framevid_green_tree_frog_example1,29.97002997002997
98,99,324,158,74,framenr_99_framevid_green_tree_frog_example1,29.97002997002997
99,100,204,90,98,framenr_100_framevid_green_tree_frog_example1,29.97002997002997
100,101,322,148,65,framenr_101_framevid_green_tree_frog_example1,29.97002997002997
101,102,200,124,65,framenr_102_framevid_green_tree_frog_example1,29.97002997002997
102,103,204,76,113,framenr_103_framevid_green_tree_frog_example1,29.97002997002997
103,104,198,124,65,framenr_104_framevid_green_tree_frog_example1,29.97002997002997
104,105,320,158,72,framenr_105_framevid_green_tree_frog_example1,29.97002997002997
105,106,320,156,70,framenr_106_framevid_green_tree_frog_example1,29.97002997002997
106,107,316,170,82,framenr_107_framevid_green_tree_frog_example1,29.97002997002997
107,108,200,92,100,framenr_108_framevid_green_tree_frog_example1,29.97002997002997
108,109,320,156,67,framenr_109_framevid_green_tree_frog_example1,29.97002997002997
109,110,424,192,114,framenr_110_framevid_green_tree_frog_example1,29.97002997002997
110,111,318,162,71,framenr_111_framevid_green_tree_frog_example1,29.97002997002997
111,112,446,198,120,framenr_112_framevid_green_tree_frog_example1,29.97002997002997
112,113,318,164,72,framenr_113_framevid_green_tree_frog_example1,29.97002997002997
113,114,286,180,104,framenr_114_framevid_green_tree_frog_example1,29.97002997002997
114,115,286,172,98,framenr_115_framevid_green_tree_frog_example1,29.97002997002997
115,116,448,70,98,framenr_116_framevid_green_tree_frog_example1,29.97002997002997
116,117,58,146,120,framenr_117_framevid_green_tree_frog_example1,29.97002997002997
117,118,58,146,121,framenr_118_framevid_green_tree_frog_example1,29.97002997002997
118,119,58,146,121,framenr_119_framevid_green_tree_frog_example1,29.97002997002997
119,120,58,134,108,framenr_120_framevid_green_tree_frog_example1,29.97002997002997
120,121,60,146,121,framenr_121_framevid_green_tree_frog_example1,29.97002997002997
121,122,194,86,110,framenr_122_framevid_green_tree_frog_example1,29.97002997002997
122,123,460,58,115,framenr_123_framevid_green_tree_frog_example1,29.97002997002997
123,124,466,56,117,framenr_124_framevid_green_tree_frog_example1,29.97002997002997
124,125,312,254,110,framenr_125_framevid_green_tree_frog_example1,29.97002997002997
125,126,460,74,98,framenr_126_framevid_green_tree_frog_example1,29.97002997002997
126,127,464,64,109,framenr_127_framevid_green_tree_frog_example1,29.97002997002997
127,128,320,268,123,framenr_128_framevid_green_tree_frog_example1,29.97002997002997
128,129,320,268,123,framenr_129_framevid_green_tree_frog_example1,29.97002997002997
129,130,190,138,63,framenr_130_framevid_green_tree_frog_example1,29.97002997002997
130,131,178,40,106,framenr_131_framevid_green_tree_frog_example1,29.97002997002997
131,132,178,40,106,framenr_132_framevid_green_tree_frog_example1,29.97002997002997
132,133,186,140,66,framenr_133_framevid_green_tree_frog_example1,29.97002997002997
133,134,196,94,108,framenr_134_framevid_green_tree_frog_example1,29.97002997002997
134,135,196,126,77,framenr_135_framevid_green_tree_frog_example1,29.97002997002997
135,136,200,94,110,framenr_136_framevid_green_tree_frog_example1,29.97002997002997
136,137,418,102,60,framenr_137_framevid_green_tree_frog_example1,29.97002997002997
137,138,202,124,80,framenr_138_framevid_green_tree_frog_example1,29.97002997002997
138,139,320,258,106,framenr_139_framevid_green_tree_frog_example1,29.97002997002997
139,140,182,42,104,framenr_140_framevid_green_tree_frog_example1,29.97002997002997
140,141,182,50,95,framenr_141_framevid_green_tree_frog_example1,29.97002997002997
141,142,206,126,82,framenr_142_framevid_green_tree_frog_example1,29.97002997002997
142,143,180,30,116,framenr_143_framevid_green_tree_frog_example1,29.97002997002997
143,144,182,46,100,framenr_144_framevid_green_tree_frog_example1,29.97002997002997
144,145,184,42,105,framenr_145_framevid_green_tree_frog_example1,29.97002997002997
145,146,174,142,64,framenr_146_framevid_green_tree_frog_example1,29.97002997002997
146,147,174,142,63,framenr_147_framevid_green_tree_frog_example1,29.97002997002997
147,148,174,38,110,framenr_148_framevid_green_tree_frog_example1,29.97002997002997
148,149,208,150,65,framenr_149_framevid_green_tree_frog_example1,29.97002997002997
149,150,182,38,110,framenr_150_framevid_green_tree_frog_example1,29.97002997002997
150,151,184,44,104,framenr_151_framevid_green_tree_frog_example1,29.97002997002997
151,152,212,150,65,framenr_152_framevid_green_tree_frog_example1,29.97002997002997
152,153,468,80,96,framenr_153_framevid_green_tree_frog_example1,29.97002997002997
153,154,408,202,59,framenr_154_framevid_green_tree_frog_example1,29.97002997002997
154,155,378,216,31,framenr_155_framevid_green_tree_frog_example1,29.97002997002997
155,156,422,178,85,framenr_156_framevid_green_tree_frog_example1,29.97002997002997
156,157,410,214,48,framenr_157_framevid_green_tree_frog_example1,29.97002997002997
157,158,340,276,112,framenr_158_framevid_green_tree_frog_example1,29.97002997002997
158,159,326,232,123,framenr_159_framevid_green_tree_frog_example1,29.97002997002997
159,160,416,206,57,framenr_160_framevid_green_tree_frog_example1,29.97002997002997
160,161,362,206,30,framenr_161_framevid_green_tree_frog_example1,29.97002997002997
161,162,224,148,65,framenr_162_framevid_green_tree_frog_example1,29.97002997002997
162,163,226,148,64,framenr_163_framevid_green_tree_frog_example1,29.97002997002997
163,164,226,148,64,framenr_164_framevid_green_tree_frog_example1,29.97002997002997
164,165,370,200,34,framenr_165_framevid_green_tree_frog_example1,29.97002997002997
165,166,228,146,64,framenr_166_framevid_green_tree_frog_example1,29.97002997002997
166,167,330,230,69,framenr_167_framevid_green_tree_frog_example1,29.97002997002997
167,168,500,226,57,framenr_168_framevid_green_tree_frog_example1,29.97002997002997
168,169,234,156,55,framenr_169_framevid_green_tree_frog_example1,29.97002997002997
169,170,234,156,55,framenr_170_framevid_green_tree_frog_example1,29.97002997002997
170,171,232,154,55,framenr_171_framevid_green_tree_frog_example1,29.97002997002997
171,172,232,154,55,framenr_172_framevid_green_tree_frog_example1,29.97002997002997
172,173,394,210,30,framenr_173_framevid_green_tree_frog_example1,29.97002997002997
173,174,382,208,28,framenr_174_framevid_green_tree_frog_example1,29.97002997002997
174,175,228,152,55,framenr_175_framevid_green_tree_frog_example1,29.97002997002997
175,176,368,200,28,framenr_176_framevid_green_tree_frog_example1,29.97002997002997
176,177,438,174,84,framenr_177_framevid_green_tree_frog_example1,29.97002997002997
177,178,370,192,35,framenr_178_framevid_green_tree_frog_example1,29.97002997002997
178,179,230,152,53,framenr_179_framevid_green_tree_frog_example1,29.97002997002997
179,180,230,148,54,framenr_180_framevid_green_tree_frog_example1,29.97002997002997
180,181,372,190,37,framenr_181_framevid_green_tree_frog_example1,29.97002997002997
181,182,372,188,39,framenr_182_framevid_green_tree_frog_example1,29.97002997002997
182,183,366,194,30,framenr_183_framevid_green_tree_frog_example1,29.97002997002997
183,184,366,198,26,framenr_184_framevid_green_tree_frog_example1,29.97002997002997
184,185,362,202,21,framenr_185_framevid_green_tree_frog_example1,29.97002997002997
185,186,218,146,59,framenr_186_framevid_green_tree_frog_example1,29.97002997002997
186,187,376,204,26,framenr_187_framevid_green_tree_frog_example1,29.97002997002997
187,188,374,204,26,framenr_188_framevid_green_tree_frog_example1,29.97002997002997
188,189,362,204,25,framenr_189_framevid_green_tree_frog_example1,29.97002997002997
189,190,352,200,23,framenr_190_framevid_green_tree_frog_example1,29.97002997002997
190,191,356,196,30,framenr_191_framevid_green_tree_frog_example1,29.97002997002997
191,192,212,148,55,framenr_192_framevid_green_tree_frog_example1,29.97002997002997
192,193,356,192,37,framenr_193_framevid_green_tree_frog_example1,29.97002997002997
193,194,354,190,37,framenr_194_framevid_green_tree_frog_example1,29.97002997002997
194,195,354,192,38,framenr_195_framevid_green_tree_frog_example1,29.97002997002997
195,196,150,140,53,framenr_196_framevid_green_tree_frog_example1,29.97002997002997
196,197,354,194,36,framenr_197_framevid_green_tree_frog_example1,29.97002997002997
197,198,348,202,29,framenr_198_framevid_green_tree_frog_example1,29.97002997002997
198,199,206,152,56,framenr_199_framevid_green_tree_frog_example1,29.97002997002997
199,200,354,212,28,framenr_200_framevid_green_tree_frog_example1,29.97002997002997
200,201,310,208,66,framenr_201_framevid_green_tree_frog_example1,29.97002997002997
201,202,208,114,92,framenr_202_framevid_green_tree_frog_example1,29.97002997002997
202,203,324,184,38,framenr_203_framevid_green_tree_frog_example1,29.97002997002997
203,204,344,208,23,framenr_204_framevid_green_tree_frog_example1,29.97002997002997
204,205,210,86,121,framenr_205_framevid_green_tree_frog_example1,29.97002997002997
205,206,206,148,60,framenr_206_framevid_green_tree_frog_example1,29.97002997002997
206,207,208,156,52,framenr_207_framevid_green_tree_frog_example1,29.97002997002997
207,208,206,154,55,framenr_208_framevid_green_tree_frog_example1,29.97002997002997
208,209,204,148,62,framenr_209_framevid_green_tree_frog_example1,29.97002997002997
209,210,204,152,60,framenr_210_framevid_green_tree_frog_example1,29.97002997002997
210,211,204,146,65,framenr_211_framevid_green_tree_frog_example1,29.97002997002997
211,212,206,154,59,framenr_212_framevid_green_tree_frog_example1,29.97002997002997
212,213,376,212,38,framenr_213_framevid_green_tree_frog_example1,29.97002997002997
213,214,376,214,35,framenr_214_framevid_green_tree_frog_example1,29.97002997002997
214,215,372,214,30,framenr_215_framevid_green_tree_frog_example1,29.97002997002997
215,216,204,148,64,framenr_216_framevid_green_tree_frog_example1,29.97002997002997
216,217,202,150,61,framenr_217_framevid_green_tree_frog_example1,29.97002997002997
217,218,368,208,30,framenr_218_framevid_green_tree_frog_example1,29.97002997002997
218,219,202,152,55,framenr_219_framevid_green_tree_frog_example1,29.97002997002997
219,220,348,200,28,framenr_220_framevid_green_tree_frog_example1,29.97002997002997
220,221,350,196,31,framenr_221_framevid_green_tree_frog_example1,29.97002997002997
221,222,354,184,40,framenr_222_framevid_green_tree_frog_example1,29.97002997002997
222,223,352,180,37,framenr_223_framevid_green_tree_frog_example1,29.97002997002997
223,224,350,180,38,framenr_224_framevid_green_tree_frog_example1,29.97002997002997
224,225,158,84,31,framenr_225_framevid_green_tree_frog_example1,29.97002997002997
225,226,174,108,6,framenr_226_framevid_green_tree_frog_example1,29.97002997002997
226,227,154,134,38,framenr_227_framevid_green_tree_frog_example1,29.97002997002997
227,228,356,178,37,framenr_228_framevid_green_tree_frog_example1,29.97002997002997
228,229,12,28,5,framenr_229_framevid_green_tree_frog_example1,29.97002997002997
229,230,NA,NA,NA,framenr_230_framevid_green_tree_frog_example1,29.97002997002997
230,231,NA,NA,NA,framenr_231_framevid_green_tree_frog_example1,29.97002997002997
231,232,NA,NA,NA,framenr_232_framevid_green_tree_frog_example1,29.97002997002997
232,233,NA,NA,NA,framenr_233_framevid_green_tree_frog_example1,29.97002997002997
233,234,4,118,9,framenr_234_framevid_green_tree_frog_example1,29.97002997002997
234,235,NA,NA,NA,framenr_235_framevid_green_tree_frog_example1,29.97002997002997
235,236,NA,NA,NA,framenr_236_framevid_green_tree_frog_example1,29.97002997002997
236,237,342,150,17,framenr_237_framevid_green_tree_frog_example1,29.97002997002997
237,238,NA,NA,NA,framenr_238_framevid_green_tree_frog_example1,29.97002997002997
238,239,380,196,36,framenr_239_framevid_green_tree_frog_example1,29.97002997002997
239,240,66,62,7,framenr_240_framevid_green_tree_frog_example1,29.97002997002997
240,241,66,62,6,framenr_241_framevid_green_tree_frog_example1,29.97002997002997
241,242,66,62,10,framenr_242_framevid_green_tree_frog_example1,29.97002997002997
242,243,384,192,38,framenr_243_framevid_green_tree_frog_example1,29.97002997002997
243,244,388,202,41,framenr_244_framevid_green_tree_frog_example1,29.97002997002997
244,245,406,206,57,framenr_245_framevid_green_tree_frog_example1,29.97002997002997
245,246,400,204,47,framenr_246_framevid_green_tree_frog_example1,29.97002997002997
246,247,396,212,42,framenr_247_framevid_green_tree_frog_example1,29.97002997002997
247,248,398,214,40,framenr_248_framevid_green_tree_frog_example1,29.97002997002997
248,249,404,212,47,framenr_249_framevid_green_tree_frog_example1,29.97002997002997
249,250,408,214,47,framenr_250_framevid_green_tree_frog_example1,29.97002997002997
250,251,30,62,19,framenr_251_framevid_green_tree_frog_example1,29.97002997002997
251,252,404,218,37,framenr_252_framevid_green_tree_frog_example1,29.97002997002997
252,253,414,210,47,framenr_253_framevid_green_tree_frog_example1,29.97002997002997
253,254,426,206,57,framenr_254_framevid_green_tree_frog_example1,29.97002997002997
254,255,16,58,27,framenr_255_framevid_green_tree_frog_example1,29.97002997002997
255,256,378,154,10,framenr_256_framevid_green_tree_frog_example1,29.97002997002997
256,257,378,154,10,framenr_257_framevid_green_tree_frog_example1,29.97002997002997
257,258,32,68,10,framenr_258_framevid_green_tree_frog_example1,29.97002997002997
258,259,NA,NA,NA,framenr_259_framevid_green_tree_frog_example1,29.97002997002997
259,260,378,150,10,framenr_260_framevid_green_tree_frog_example1,29.97002997002997
260,261,404,204,37,framenr_261_framevid_green_tree_frog_example1,29.97002997002997
261,262,NA,NA,NA,framenr_262_framevid_green_tree_frog_example1,29.97002997002997
262,263,NA,NA,NA,framenr_263_framevid_green_tree_frog_example1,29.97002997002997
263,264,NA,NA,NA,framenr_264_framevid_green_tree_frog_example1,29.97002997002997
264,265,NA,NA,NA,framenr_265_framevid_green_tree_frog_example1,29.97002997002997
265,266,NA,NA,NA,framenr_266_framevid_green_tree_frog_example1,29.97002997002997
266,267,NA,NA,NA,framenr_267_framevid_green_tree_frog_example1,29.97002997002997
267,268,NA,NA,NA,framenr_268_framevid_green_tree_frog_example1,29.97002997002997
268,269,392,190,28,framenr_269_framevid_green_tree_frog_example1,29.97002997002997
269,270,368,172,28,framenr_270_framevid_green_tree_frog_example1,29.97002997002997
270,271,414,226,36,framenr_271_framevid_green_tree_frog_example1,29.97002997002997
271,272,370,178,18,framenr_272_framevid_green_tree_frog_example1,29.97002997002997
272,273,394,216,38,framenr_273_framevid_green_tree_frog_example1,29.97002997002997
273,274,388,212,31,framenr_274_framevid_green_tree_frog_example1,29.97002997002997
